"YEAR","JURISDICTION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES"
2024,"NSW","26-39","Mobile Phone Use","Manual enforcement",6,0,0
2024,"NSW","26-39","Non Wearing Seatbelts","Manual enforcement",11,0,0
2024,"NSW","26-39","Speed Fines","Manual enforcement",102,0,1
2024,"NSW","26-39","Unlicensed Driving","Manual enforcement",10,0,37
2024,"NSW","40-64","Mobile Phone Use","Manual enforcement",7,0,0
2024,"NSW","40-64","Non Wearing Seatbelts","Manual enforcement",9,0,0
2024,"NSW","40-64","Speed Fines","Manual enforcement",109,0,0
2024,"NSW","40-64","Unlicensed Driving","Manual enforcement",4,0,20
2024,"NSW","65 and over","Mobile Phone Use","Manual enforcement",1,0,0
2024,"NSW","65 and over","Non Wearing Seatbelts","Manual enforcement",3,0,0
2024,"NSW","65 and over","Speed Fines","Manual enforcement",16,0,0
2024,"NSW","65 and over","Unlicensed Driving","Manual enforcement",1,0,1
2024,"NSW","Unknown","Mobile Phone Use","Auto camera enforcement",11282,0,0
2024,"NSW","Unknown","Non Wearing Seatbelts","Auto camera enforcement",13123,0,0
2024,"NSW","Unknown","Speed Fines","Auto camera enforcement",43889,0,0
2024,"NSW","Unknown","Speed Fines","Auto camera enforcement",3214,0,0
2024,"NSW","Unknown","Speed Fines","Auto camera enforcement",21383,0,0
2024,"NSW","17-25","Speed Fines","Manual enforcement",6,0,0
2024,"NSW","17-25","Unlicensed Driving","Manual enforcement",0,0,1
2024,"NSW","26-39","Mobile Phone Use","Manual enforcement",1,0,0
2024,"NSW","26-39","Non Wearing Seatbelts","Manual enforcement",2,0,0
2024,"NSW","26-39","Speed Fines","Manual enforcement",7,0,0
2024,"NSW","26-39","Unlicensed Driving","Manual enforcement",2,0,4
2024,"NSW","40-64","Speed Fines","Manual enforcement",11,0,0
2024,"NSW","40-64","Unlicensed Driving","Manual enforcement",0,0,4
2024,"NSW","65 and over","Speed Fines","Manual enforcement",3,0,0
2024,"NT","0-16","Non Wearing Seatbelts","Manual enforcement",1,0,1
2024,"NT","0-16","Speed Fines","Auto camera enforcement",1,0,0
2024,"NT","0-16","Speed Fines","Auto camera enforcement",1,0,0
2024,"NT","0-16","Speed Fines","Other",0,1,1
2024,"NT","0-16","Unlicensed Driving","Manual enforcement",0,9,18
2024,"NT","17-25","Mobile Phone Use","Manual enforcement",8,0,1
2024,"NT","17-25","Non Wearing Seatbelts","Manual enforcement",18,0,13
2024,"NT","17-25","Speed Fines","Auto camera enforcement",53,0,0
2024,"NT","17-25","Speed Fines","Auto camera enforcement",338,0,0
2024,"NT","17-25","Speed Fines","Other",0,1,6
2024,"NT","17-25","Speed Fines","Manual enforcement",101,0,0
2024,"NT","17-25","Unlicensed Driving","Manual enforcement",12,20,56
2024,"NT","26-39","Mobile Phone Use","Manual enforcement",15,0,0
2024,"NT","26-39","Non Wearing Seatbelts","Manual enforcement",36,3,20
2024,"NT","26-39","Speed Fines","Auto camera enforcement",196,0,0
2024,"NT","26-39","Speed Fines","Auto camera enforcement",848,0,0
2024,"NT","26-39","Speed Fines","Other",0,2,7
2024,"NT","26-39","Speed Fines","Manual enforcement",185,0,0
2024,"NT","26-39","Unlicensed Driving","Manual enforcement",31,41,108
2024,"NT","40-64","Mobile Phone Use","Manual enforcement",4,0,0
2024,"NT","40-64","Non Wearing Seatbelts","Manual enforcement",21,2,32
2024,"NT","40-64","Speed Fines","Auto camera enforcement",245,0,0
2024,"NT","40-64","Speed Fines","Auto camera enforcement",1033,0,0
2024,"NT","40-64","Speed Fines","Other",0,1,3
2024,"NT","40-64","Speed Fines","Manual enforcement",159,0,0
2024,"NT","40-64","Unlicensed Driving","Manual enforcement",7,26,87
2024,"NT","65 and over","Non Wearing Seatbelts","Manual enforcement",4,0,4
2024,"NT","65 and over","Speed Fines","Auto camera enforcement",63,0,0
2024,"NT","65 and over","Speed Fines","Auto camera enforcement",246,0,0
2024,"NT","65 and over","Speed Fines","Other",0,0,1
2024,"NT","65 and over","Speed Fines","Manual enforcement",21,0,0
2024,"NT","65 and over","Unlicensed Driving","Manual enforcement",1,0,4
2024,"NT","Unknown","Speed Fines","Auto camera enforcement",33,0,0
2024,"NT","Unknown","Speed Fines","Auto camera enforcement",129,0,0
2024,"QLD","0-16","Mobile Phone Use","Auto camera enforcement",193,0,0
2024,"QLD","0-16","Non Wearing Seatbelts","Auto camera enforcement",100,0,0
2024,"QLD","0-16","Non Wearing Seatbelts","Manual enforcement",2,0,0
2024,"QLD","0-16","Speed Fines","Auto camera enforcement",893,0,0
2024,"QLD","0-16","Speed Fines","Auto camera enforcement",1024,0,0
2024,"QLD","0-16","Speed Fines","Manual enforcement",5,0,0
2024,"QLD","0-16","Unlicensed Driving","Manual enforcement",36,0,0
2024,"QLD","17-25","Mobile Phone Use","Auto camera enforcement",690,0,0
2024,"QLD","17-25","Mobile Phone Use","Manual enforcement",72,0,0
2024,"QLD","17-25","Non Wearing Seatbelts","Auto camera enforcement",484,0,0
2024,"QLD","17-25","Non Wearing Seatbelts","Manual enforcement",96,0,0
2024,"QLD","17-25","Speed Fines","Auto camera enforcement",3404,0,0
2024,"QLD","17-25","Speed Fines","Auto camera enforcement",5492,0,0
2024,"QLD","17-25","Speed Fines","Manual enforcement",2611,0,0
2024,"QLD","17-25","Unlicensed Driving","Manual enforcement",495,0,0
2024,"QLD","26-39","Mobile Phone Use","Auto camera enforcement",1954,0,0
2024,"QLD","26-39","Mobile Phone Use","Manual enforcement",105,0,0
2024,"QLD","26-39","Non Wearing Seatbelts","Auto camera enforcement",1344,0,0
2024,"QLD","26-39","Non Wearing Seatbelts","Manual enforcement",124,0,0
2024,"QLD","26-39","Speed Fines","Auto camera enforcement",7497,0,0
2024,"QLD","26-39","Speed Fines","Auto camera enforcement",11027,0,0
2024,"QLD","26-39","Speed Fines","Manual enforcement",3390,0,0
2024,"QLD","26-39","Unlicensed Driving","Manual enforcement",697,0,0
2024,"QLD","40-64","Mobile Phone Use","Auto camera enforcement",1967,0,0
2024,"QLD","40-64","Mobile Phone Use","Manual enforcement",82,0,0
2024,"QLD","40-64","Non Wearing Seatbelts","Auto camera enforcement",1321,0,0
2024,"QLD","40-64","Non Wearing Seatbelts","Manual enforcement",64,0,0
2024,"QLD","40-64","Speed Fines","Auto camera enforcement",10171,0,0
2024,"QLD","40-64","Speed Fines","Auto camera enforcement",15374,0,0
2024,"QLD","40-64","Speed Fines","Manual enforcement",3627,0,0
2024,"QLD","40-64","Unlicensed Driving","Manual enforcement",448,0,0
2024,"QLD","65 and over","Mobile Phone Use","Auto camera enforcement",287,0,0
2024,"QLD","65 and over","Mobile Phone Use","Manual enforcement",7,0,0
2024,"QLD","65 and over","Non Wearing Seatbelts","Auto camera enforcement",244,0,0
2024,"QLD","65 and over","Non Wearing Seatbelts","Manual enforcement",21,0,0
2024,"QLD","65 and over","Speed Fines","Auto camera enforcement",2705,0,0
2024,"QLD","65 and over","Speed Fines","Auto camera enforcement",4072,0,0
2024,"QLD","65 and over","Speed Fines","Manual enforcement",698,0,0
2024,"QLD","65 and over","Unlicensed Driving","Manual enforcement",31,0,0
2024,"QLD","Unknown","Mobile Phone Use","Auto camera enforcement",28,0,0
2024,"QLD","Unknown","Non Wearing Seatbelts","Auto camera enforcement",17,0,0
2024,"QLD","Unknown","Speed Fines","Auto camera enforcement",108,0,0
2024,"QLD","Unknown","Speed Fines","Auto camera enforcement",116,0,0
2024,"QLD","Unknown","Speed Fines","Manual enforcement",1,0,0
2024,"SA","0-16","Mobile Phone Use","Manual enforcement",1,0,0
2024,"SA","0-16","Speed Fines","Manual enforcement",2,0,0
2024,"SA","17-25","Non Wearing Seatbelts","Manual enforcement",4,0,0
2024,"SA","17-25","Speed Fines","Auto camera enforcement",50,0,0
2024,"SA","17-25","Speed Fines","Auto camera enforcement",114,0,0
2024,"SA","17-25","Speed Fines","Manual enforcement",253,0,1
2024,"SA","26-39","Mobile Phone Use","Manual enforcement",4,0,0
2024,"SA","26-39","Non Wearing Seatbelts","Manual enforcement",8,0,0
2024,"SA","26-39","Speed Fines","Auto camera enforcement",113,0,0
2024,"SA","26-39","Speed Fines","Auto camera enforcement",350,0,0
2024,"SA","26-39","Speed Fines","Manual enforcement",532,2,4
2024,"SA","40-64","Mobile Phone Use","Manual enforcement",4,0,0
2024,"SA","40-64","Non Wearing Seatbelts","Manual enforcement",15,0,0
2024,"SA","40-64","Speed Fines","Auto camera enforcement",132,0,0
2024,"SA","40-64","Speed Fines","Auto camera enforcement",620,0,0
2024,"SA","40-64","Speed Fines","Manual enforcement",694,0,3
2024,"SA","65 and over","Mobile Phone Use","Manual enforcement",2,0,0
2024,"SA","65 and over","Non Wearing Seatbelts","Manual enforcement",5,0,0
2024,"SA","65 and over","Speed Fines","Auto camera enforcement",33,0,0
2024,"SA","65 and over","Speed Fines","Auto camera enforcement",313,0,0
2024,"SA","65 and over","Speed Fines","Manual enforcement",191,0,1
2024,"SA","65 and over","Unlicensed Driving","Manual enforcement",1,0,0
2024,"SA","Unknown","Speed Fines","Auto camera enforcement",17,0,0
2024,"SA","Unknown","Speed Fines","Auto camera enforcement",43,0,0
2024,"SA","Unknown","Speed Fines","Manual enforcement",3,0,0
2024,"SA","Unknown","Unlicensed Driving","Manual enforcement",53,0,0
2024,"SA","0-16","Speed Fines","Auto camera enforcement",1,0,0
2024,"SA","17-25","Mobile Phone Use","Manual enforcement",42,0,0
2024,"SA","17-25","Non Wearing Seatbelts","Manual enforcement",22,0,0
2024,"SA","17-25","Speed Fines","Auto camera enforcement",410,0,0
2024,"SA","17-25","Speed Fines","Auto camera enforcement",530,0,0
2024,"SA","17-25","Speed Fines","Manual enforcement",325,1,4
2024,"SA","26-39","Mobile Phone Use","Manual enforcement",64,0,0
2024,"SA","26-39","Non Wearing Seatbelts","Manual enforcement",25,0,0
2024,"SA","26-39","Speed Fines","Auto camera enforcement",1035,0,0
2024,"SA","26-39","Speed Fines","Auto camera enforcement",1284,0,0
2024,"SA","26-39","Speed Fines","Manual enforcement",474,3,2
2024,"SA","40-64","Mobile Phone Use","Manual enforcement",45,0,0
2024,"SA","40-64","Non Wearing Seatbelts","Manual enforcement",39,0,0
2024,"SA","40-64","Speed Fines","Auto camera enforcement",1982,0,0
2024,"SA","40-64","Speed Fines","Auto camera enforcement",2306,0,0
2024,"SA","40-64","Speed Fines","Manual enforcement",563,2,3
2024,"SA","65 and over","Mobile Phone Use","Manual enforcement",5,0,0
2024,"SA","65 and over","Non Wearing Seatbelts","Manual enforcement",7,0,0
2024,"SA","65 and over","Speed Fines","Auto camera enforcement",832,0,0
2024,"SA","65 and over","Speed Fines","Auto camera enforcement",715,0,0
2024,"SA","65 and over","Speed Fines","Manual enforcement",133,0,0
2024,"SA","65 and over","Unlicensed Driving","Manual enforcement",12,0,0
2024,"SA","Unknown","Mobile Phone Use","Manual enforcement",1,0,0
2024,"SA","Unknown","Speed Fines","Auto camera enforcement",196,0,0
2024,"SA","Unknown","Speed Fines","Auto camera enforcement",162,0,0
2024,"SA","Unknown","Unlicensed Driving","Manual enforcement",351,0,0
2024,"SA","0-16","Speed Fines","Manual enforcement",1,0,0
2024,"SA","17-25","Mobile Phone Use","Manual enforcement",5,0,0
2024,"SA","17-25","Non Wearing Seatbelts","Manual enforcement",7,0,0
2024,"SA","17-25","Speed Fines","Auto camera enforcement",17,0,0
2024,"SA","17-25","Speed Fines","Auto camera enforcement",24,0,0
2024,"SA","17-25","Speed Fines","Manual enforcement",251,0,4
2024,"SA","26-39","Mobile Phone Use","Manual enforcement",9,0,0
2024,"SA","26-39","Non Wearing Seatbelts","Manual enforcement",15,0,0
2024,"SA","26-39","Speed Fines","Auto camera enforcement",39,0,0
2024,"SA","26-39","Speed Fines","Auto camera enforcement",88,0,0
2024,"SA","26-39","Speed Fines","Manual enforcement",500,0,1
2024,"SA","40-64","Mobile Phone Use","Manual enforcement",4,0,0
2024,"SA","40-64","Non Wearing Seatbelts","Manual enforcement",12,0,0
2024,"SA","40-64","Speed Fines","Auto camera enforcement",55,0,0
2024,"SA","40-64","Speed Fines","Auto camera enforcement",182,0,0
2024,"SA","40-64","Speed Fines","Manual enforcement",634,0,4
2024,"SA","65 and over","Non Wearing Seatbelts","Manual enforcement",15,0,0
2024,"SA","65 and over","Speed Fines","Auto camera enforcement",16,0,0
2024,"SA","65 and over","Speed Fines","Auto camera enforcement",93,0,0
2024,"SA","65 and over","Speed Fines","Manual enforcement",160,0,1
2024,"SA","65 and over","Unlicensed Driving","Manual enforcement",5,0,0
2024,"SA","Unknown","Speed Fines","Auto camera enforcement",2,0,0
2024,"SA","Unknown","Speed Fines","Auto camera enforcement",9,0,0
2024,"SA","Unknown","Unlicensed Driving","Manual enforcement",86,0,0
2024,"SA","17-25","Mobile Phone Use","Manual enforcement",1,0,0
2024,"SA","17-25","Non Wearing Seatbelts","Manual enforcement",1,0,0
2024,"SA","17-25","Speed Fines","Manual enforcement",48,0,0
2024,"SA","26-39","Non Wearing Seatbelts","Manual enforcement",3,0,0
2024,"SA","26-39","Speed Fines","Auto camera enforcement",10,0,0
2024,"SA","26-39","Speed Fines","Manual enforcement",104,0,0
2024,"SA","40-64","Mobile Phone Use","Manual enforcement",2,0,0
2024,"SA","40-64","Non Wearing Seatbelts","Manual enforcement",2,0,0
2024,"SA","40-64","Speed Fines","Auto camera enforcement",2,0,0
2024,"SA","40-64","Speed Fines","Manual enforcement",126,0,1
2024,"SA","65 and over","Non Wearing Seatbelts","Manual enforcement",1,0,0
2024,"SA","65 and over","Speed Fines","Auto camera enforcement",1,0,0
2024,"SA","65 and over","Speed Fines","Manual enforcement",23,0,0
2024,"SA","Unknown","Speed Fines","Auto camera enforcement",1,0,0
2024,"SA","Unknown","Unlicensed Driving","Manual enforcement",20,0,0
2024,"SA","0-16","Unlicensed Driving","Manual enforcement",0,6,9
2024,"SA","17-25","Non Wearing Seatbelts","Manual enforcement",1,0,0
2024,"SA","17-25","Speed Fines","Manual enforcement",21,0,0
2024,"SA","17-25","Unlicensed Driving","Manual enforcement",0,35,55
2024,"SA","26-39","Mobile Phone Use","Manual enforcement",1,0,0
2024,"SA","26-39","Speed Fines","Manual enforcement",50,0,0
2024,"SA","26-39","Unlicensed Driving","Manual enforcement",0,54,132
2024,"SA","40-64","Mobile Phone Use","Manual enforcement",2,0,0
2024,"SA","40-64","Non Wearing Seatbelts","Manual enforcement",3,0,0
2024,"SA","40-64","Speed Fines","Manual enforcement",58,0,0
2024,"SA","40-64","Unlicensed Driving","Manual enforcement",0,31,154
2024,"SA","65 and over","Non Wearing Seatbelts","Manual enforcement",1,0,0
2024,"SA","65 and over","Speed Fines","Manual enforcement",21,0,0
2024,"SA","65 and over","Unlicensed Driving","Manual enforcement",0,0,6
2024,"SA","Unknown","Speed Fines","Manual enforcement",1,0,0
2024,"SA","Unknown","Unlicensed Driving","Manual enforcement",12,0,0
2024,"SA","17-25","Non Wearing Seatbelts","Manual enforcement",2,0,0
2024,"SA","17-25","Speed Fines","Manual enforcement",22,0,0
2024,"SA","26-39","Non Wearing Seatbelts","Manual enforcement",5,0,0
2024,"SA","26-39","Speed Fines","Manual enforcement",69,0,1
2024,"SA","40-64","Non Wearing Seatbelts","Manual enforcement",3,0,0
2024,"SA","40-64","Speed Fines","Manual enforcement",56,0,0
2024,"SA","65 and over","Speed Fines","Manual enforcement",9,0,0
2024,"SA","65 and over","Unlicensed Driving","Manual enforcement",1,0,0
2024,"SA","Unknown","Unlicensed Driving","Manual enforcement",11,0,0
2024,"TAS","0-16","Speed Fines","Manual enforcement",0,0,1
2024,"TAS","0-16","Unlicensed Driving","Manual enforcement",0,0,4
2024,"TAS","17-25","Mobile Phone Use","Auto camera enforcement",7,0,0
2024,"TAS","17-25","Mobile Phone Use","Manual enforcement",44,0,1
2024,"TAS","17-25","Non Wearing Seatbelts","Auto camera enforcement",28,0,0
2024,"TAS","17-25","Non Wearing Seatbelts","Manual enforcement",14,0,0
2024,"TAS","17-25","Speed Fines","Auto camera enforcement",621,0,0
2024,"TAS","17-25","Speed Fines","Manual enforcement",470,0,10
2024,"TAS","17-25","Unlicensed Driving","Manual enforcement",8,0,12
2024,"TAS","26-39","Mobile Phone Use","Auto camera enforcement",47,0,0
2024,"TAS","26-39","Mobile Phone Use","Manual enforcement",87,0,2
2024,"TAS","26-39","Non Wearing Seatbelts","Auto camera enforcement",72,0,0
2024,"TAS","26-39","Non Wearing Seatbelts","Manual enforcement",25,0,3
2024,"TAS","26-39","Speed Fines","Auto camera enforcement",1570,0,0
2024,"TAS","26-39","Speed Fines","Manual enforcement",812,0,9
2024,"TAS","26-39","Unlicensed Driving","Manual enforcement",9,0,80
2024,"TAS","40-64","Mobile Phone Use","Auto camera enforcement",42,0,0
2024,"TAS","40-64","Mobile Phone Use","Manual enforcement",57,0,0
2024,"TAS","40-64","Non Wearing Seatbelts","Auto camera enforcement",101,0,0
2024,"TAS","40-64","Non Wearing Seatbelts","Manual enforcement",28,0,0
2024,"TAS","40-64","Speed Fines","Auto camera enforcement",2323,0,0
2024,"TAS","40-64","Speed Fines","Manual enforcement",817,0,6
2024,"TAS","40-64","Unlicensed Driving","Manual enforcement",13,0,49
2024,"TAS","65 and over","Mobile Phone Use","Auto camera enforcement",10,0,0
2024,"TAS","65 and over","Mobile Phone Use","Manual enforcement",13,0,0
2024,"TAS","65 and over","Non Wearing Seatbelts","Auto camera enforcement",44,0,0
2024,"TAS","65 and over","Non Wearing Seatbelts","Manual enforcement",13,0,2
2024,"TAS","65 and over","Speed Fines","Auto camera enforcement",1041,0,0
2024,"TAS","65 and over","Speed Fines","Manual enforcement",289,0,0
2024,"TAS","65 and over","Unlicensed Driving","Manual enforcement",0,0,1
2024,"TAS","Unknown","Non Wearing Seatbelts","Manual enforcement",1,0,0
2024,"TAS","Unknown","Speed Fines","Auto camera enforcement",1,0,0
2024,"VIC","0-16","Mobile Phone Use","Auto camera enforcement",0,0,0
2024,"VIC","0-16","Mobile Phone Use","Auto camera enforcement",0,0,0
2024,"VIC","0-16","Non Wearing Seatbelts","Auto camera enforcement",0,0,0
2024,"VIC","0-16","Non Wearing Seatbelts","Auto camera enforcement",0,0,0
2024,"VIC","0-16","Speed Fines","Auto camera enforcement",0,0,0
2024,"VIC","0-16","Speed Fines","Auto camera enforcement",0,0,0
2024,"VIC","17-25","Mobile Phone Use","Auto camera enforcement",0,0,0
2024,"VIC","17-25","Mobile Phone Use","Auto camera enforcement",0,0,0
2024,"VIC","17-25","Non Wearing Seatbelts","Auto camera enforcement",0,0,0
2024,"VIC","17-25","Non Wearing Seatbelts","Auto camera enforcement",0,0,0
2024,"VIC","17-25","Speed Fines","Auto camera enforcement",9,0,0
2024,"VIC","17-25","Speed Fines","Auto camera enforcement",24,0,0
2024,"VIC","26-39","Mobile Phone Use","Auto camera enforcement",0,0,0
2024,"VIC","26-39","Mobile Phone Use","Auto camera enforcement",0,0,0
2024,"VIC","26-39","Non Wearing Seatbelts","Auto camera enforcement",0,0,0
2024,"VIC","26-39","Non Wearing Seatbelts","Auto camera enforcement",2,0,0
2024,"VIC","26-39","Speed Fines","Auto camera enforcement",15,0,0
2024,"VIC","26-39","Speed Fines","Auto camera enforcement",21,0,0
2024,"VIC","40-64","Mobile Phone Use","Auto camera enforcement",0,0,0
2024,"VIC","40-64","Mobile Phone Use","Auto camera enforcement",0,0,0
2024,"VIC","40-64","Non Wearing Seatbelts","Auto camera enforcement",0,0,0
2024,"VIC","40-64","Non Wearing Seatbelts","Auto camera enforcement",2,0,0
2024,"VIC","40-64","Speed Fines","Auto camera enforcement",4,0,0
2024,"VIC","40-64","Speed Fines","Auto camera enforcement",45,0,0
2024,"VIC","65 and over","Mobile Phone Use","Auto camera enforcement",0,0,0
2024,"VIC","65 and over","Mobile Phone Use","Auto camera enforcement",0,0,0
2024,"VIC","65 and over","Non Wearing Seatbelts","Auto camera enforcement",0,0,0
2024,"VIC","65 and over","Non Wearing Seatbelts","Auto camera enforcement",0,0,0
2024,"VIC","65 and over","Speed Fines","Auto camera enforcement",5,0,0
2024,"VIC","65 and over","Speed Fines","Auto camera enforcement",8,0,0
